transaction_id,amount,location,timestamp,user_id,is_fraud,merchant_category,transaction_type,is_card_testing,is_skimmed,is_digital,merchant_count_spike
20191,91.53675092370823,NY,2024-10-17 23:45:27.491978,1134,1,online,pos,,,,
32803,75.09969887080037,LA,2024-10-17 23:45:58.200481,1219,0,online,pos,,,,
27546,82.8804182223313,HO,2024-10-17 23:47:52.045144,1183,0,dining,pos,,,,
2719,23.90034719391156,CH,2024-10-17 23:50:41.300039,1019,0,entertainment,online,,,,
17479,142.58912634328468,CH,2024-10-17 23:52:11.515398,1116,0,online,online,,,,
30010,152.6675173397969,NY,2024-10-17 23:52:31.815871,1202,0,retail,pos,,,,
16929,137.9905966356635,HO,2024-10-17 23:54:02.903635,1112,0,online,pos,,,,
29023,139.34335700605646,SF,2024-10-17 23:56:17.971597,1193,0,online,recurring,,,,
16332,70.33235906343356,HO,2024-10-17 23:57:55.695051,1107,0,online,pos,,,,
18070,18.12462966933007,HO,2024-10-17 23:58:30.833625,1120,0,online,online,,,,
35806,104.46147548633306,HO,2024-10-18 00:06:46.430771,1239,0,retail,online,,,,
8965,51.025315869280526,LA,2024-10-18 00:15:21.166015,1062,0,travel,online,,,,
13269,178.12899822129896,LA,2024-10-18 00:16:08.211384,1090,0,dining,pos,,,,
13499,44.42445302292472,LA,2024-10-18 00:18:38.783357,1091,0,dining,pos,,,,
17134,49.317133643250784,NY,2024-10-18 00:21:23.849552,1114,0,online,pos,,,,
16028,129.8176177973913,HO,2024-10-18 00:23:39.341245,1105,0,retail,pos,,,,
2530,70.08024027555744,NY,2024-10-18 00:31:10.357988,1017,0,retail,online,,,,
17480,113.58966089580461,CH,2024-10-18 00:33:22.269030,1116,0,entertainment,pos,,,,
10967,106.68974506287482,SF,2024-10-18 00:43:31.852141,1075,0,retail,pos,,,,
35253,187.33409882669787,CH,2024-10-18 00:45:42.905928,1236,0,entertainment,online,,,,
12418,142.1132815416074,HO,2024-10-18 00:48:36.324856,1084,0,online,online,,,,
35254,139.36512565773353,CH,2024-10-18 00:53:19.069731,1236,0,travel,online,,,,
9519,51.773416115673214,SF,2024-10-18 00:56:26.510271,1065,0,online,pos,,,,
13270,113.87574710905302,LA,2024-10-18 00:57:01.704050,1090,0,retail,pos,,,,
26178,157.00445236617156,SF,2024-10-18 00:59:40.912794,1173,0,online,pos,,,,
13500,56.87517260781404,LA,2024-10-18 01:04:08.738764,1091,0,entertainment,pos,,,,
36406,51.08966382023523,LA,2024-10-18 01:16:46.902939,1243,0,retail,pos,,,,
10968,89.52077681865211,CH,2024-10-18 01:19:59.917724,1075,0,online,online,,,,
20194,122.39302692860744,SF,2024-10-18 01:24:04.310079,1134,0,online,pos,,,,
4693,3.016355180114388,CH,2024-10-18 01:27:18.962405,1032,0,dining,online,,,,
5039,78.63812495292464,LA,2024-10-18 01:29:07.565289,1035,0,travel,pos,,,,
10969,115.01739186901251,SF,2024-10-18 01:39:56.871897,1075,0,dining,online,,,,
27920,40.96978494726175,SF,2024-10-18 01:45:26.831690,1186,0,retail,pos,,,,
35255,76.91585468285467,CH,2024-10-18 01:48:58.121011,1236,0,travel,pos,,,,
17481,46.98067016511036,CH,2024-10-18 02:00:25.152348,1116,0,entertainment,pos,,,,
30747,95.52231328316499,CH,2024-10-18 02:06:50.032878,1205,0,online,pos,,,,
14233,117.6249816980351,SF,2024-10-18 02:09:39.793054,1096,0,retail,pos,,,,
28872,74.04676358484829,SF,2024-10-18 02:11:11.441674,1192,0,retail,online,,,,
2392,45.402126950518266,SF,2024-10-18 02:18:59.671891,1016,0,dining,online,,,,
401,95.8547551772898,HO,2024-10-18 02:26:16.188436,1003,0,online,pos,,,,
34593,85.36771870789197,HO,2024-10-18 02:29:26.991415,1232,0,dining,online,,,,
3075,148.8582651053815,LA,2024-10-18 02:29:58.551440,1021,0,travel,online,,,,
35256,105.20704750933183,CH,2024-10-18 02:31:53.709357,1236,0,travel,online,,,,
4596,82.71536100272242,HO,2024-10-18 02:33:17.502537,1031,0,dining,online,,,,
20195,70.93783187676203,CH,2024-10-18 02:37:15.599707,1134,0,entertainment,online,,,,
13501,57.58092768607935,LA,2024-10-18 02:39:21.100487,1091,0,travel,online,,,,
600,111.0819130229774,CH,2024-10-18 02:45:57.195944,1004,0,dining,online,,,,
8814,140.8222077299076,CH,2024-10-18 02:47:07.684571,1061,0,online,pos,,,,
2579,138.5127185920321,LA,2024-10-18 02:56:39.828156,1018,0,travel,pos,,,,
36407,29.915824207226756,LA,2024-10-18 02:57:04.570457,1243,0,retail,pos,,,,
5695,66.9952284626021,NY,2024-10-18 03:02:46.840848,1039,0,online,recurring,,,,
8638,107.60413258966591,HO,2024-10-18 03:03:52.302092,1060,0,dining,pos,,,,
601,89.15017736318418,CH,2024-10-18 03:10:47.145299,1004,0,dining,pos,,,,
30748,88.97617030436766,CH,2024-10-18 03:34:22.471829,1205,0,retail,pos,,,,
35257,92.41343785965262,CH,2024-10-18 03:39:28.221403,1236,0,online,pos,,,,
17270,157.8425264960373,HO,2024-10-18 03:39:59.305450,1115,0,dining,pos,,,,
2580,113.94756200815063,LA,2024-10-18 03:46:26.701302,1018,0,travel,pos,,,,
4694,3.8463380605560573,SF,2024-10-18 03:58:18.763087,1032,0,entertainment,pos,,,,
30749,96.59206275702081,CH,2024-10-18 04:02:31.632520,1205,0,retail,pos,,,,
35957,99.24409699551778,CH,2024-10-18 04:04:20.908825,1240,0,entertainment,pos,,,,
12419,107.86836582020295,HO,2024-10-18 04:05:29.031276,1084,0,dining,pos,,,,
19460,71.21900082952949,HO,2024-10-18 04:09:12.853005,1129,0,entertainment,atm,,,,
13502,58.7070777793872,CH,2024-10-18 04:16:22.555001,1091,0,travel,pos,,,,
26179,113.4969518218247,CH,2024-10-18 04:22:42.493402,1173,0,retail,pos,,,,
8639,197.69525703830558,HO,2024-10-18 04:28:48.361825,1060,1,dining,online,,,,True
5696,64.77285869724446,CH,2024-10-18 04:32:19.562624,1039,0,travel,pos,,,,
17271,146.4789304950573,LA,2024-10-18 04:33:40.246883,1115,0,online,recurring,,,,
34594,113.39976630926803,HO,2024-10-18 04:35:01.968790,1232,0,dining,pos,,,,
28873,78.77952252424167,SF,2024-10-18 04:38:01.010904,1192,0,retail,pos,,,,
4597,91.2457625845125,HO,2024-10-18 04:56:09.842079,1031,0,travel,recurring,,,,
35958,55.50921147793291,CH,2024-10-18 04:57:47.571206,1240,0,dining,online,,,,
34595,72.48893166146989,HO,2024-10-18 05:02:16.600379,1232,0,retail,atm,,,,
18601,120.47283541074299,HO,2024-10-18 05:05:28.269233,1123,0,dining,online,,,,
21210,119.56807394314919,NY,2024-10-18 05:05:32.723182,1138,0,travel,atm,,,,
35258,61.72348126919657,CH,2024-10-18 05:08:31.035139,1236,0,online,online,,,,
35959,81.27292310253411,CH,2024-10-18 05:13:55.176829,1240,0,dining,online,,,,
30750,75.37175492376588,CH,2024-10-18 05:16:58.538307,1205,0,online,online,,,,
13503,65.19835292675498,CH,2024-10-18 05:21:42.359898,1091,0,travel,online,,,,
26180,125.66317263095328,CH,2024-10-18 05:30:06.791472,1173,0,retail,pos,,,,
36943,65.30883731699437,HO,2024-10-18 05:34:15.423296,1247,0,dining,pos,,,,
10970,92.12695672586462,CH,2024-10-18 05:41:12.557656,1075,0,retail,atm,,,,
17272,106.0655253909045,LA,2024-10-18 05:50:23.948712,1115,0,dining,online,,,,
22879,61.444266106703,LA,2024-10-18 05:53:04.229571,1148,0,dining,pos,,,,
34726,62.39182143336903,CH,2024-10-18 06:03:37.039320,1233,0,retail,pos,,,,
20959,106.55492454138903,LA,2024-10-18 06:03:43.512575,1137,0,dining,pos,,,,
2393,37.09168180552162,SF,2024-10-18 06:04:38.440111,1016,0,dining,online,,,,
10832,146.90393620966992,SF,2024-10-18 06:04:49.444753,1074,0,travel,pos,,,,
32309,128.38158516530052,LA,2024-10-18 06:05:26.791417,1216,0,retail,pos,,,,
14974,47.70351749601281,LA,2024-10-18 06:07:12.621502,1100,0,entertainment,pos,,,,
17798,33.464973039414616,CH,2024-10-18 06:09:06.673921,1118,0,online,pos,,,,
35259,171.91048195838073,CH,2024-10-18 06:09:38.885656,1236,0,travel,pos,,,,
12936,96.03158146328764,NY,2024-10-18 06:10:04.529554,1088,0,entertainment,online,,,,
33183,268.7182405019637,SF,2024-10-18 06:10:56.291999,1223,0,travel,pos,,,,
16480,80.87189765799539,NY,2024-10-18 06:13:35.764167,1108,0,dining,online,,,,
13128,66.76959957158326,LA,2024-10-18 06:14:00.609927,1089,0,dining,online,,,,
7211,23.46412290412099,LA,2024-10-18 06:17:06.891599,1051,0,entertainment,pos,,,,
5697,76.9428638782728,CH,2024-10-18 06:18:00.263665,1039,0,travel,pos,,,,
24669,61.450198271789745,NY,2024-10-18 06:19:41.312422,1162,0,online,recurring,,,,
24829,111.46788208055997,LA,2024-10-18 06:20:07.165128,1163,0,entertainment,pos,,,,
15270,60.239926725526644,SF,2024-10-18 06:20:08.039921,1101,0,dining,pos,,,,
27548,39.89326137578369,HO,2024-10-18 06:20:20.665973,1183,0,retail,pos,,,,
33382,22.972997872515172,NY,2024-10-18 06:21:00.516923,1224,0,dining,pos,,,,
25873,42.09466697938639,LA,2024-10-18 06:21:35.978748,1171,0,online,pos,,,,
20960,86.55251450393462,LA,2024-10-18 06:22:27.534103,1137,0,entertainment,online,,,,
29025,94.59252308547295,CH,2024-10-18 06:22:35.333607,1193,0,online,pos,,,,
10971,155.0272943027394,CH,2024-10-18 06:24:04.775604,1075,0,retail,pos,,,,
11287,64.4972542210239,SF,2024-10-18 06:26:09.008973,1077,0,online,pos,,,,
30014,124.61112591824565,NY,2024-10-18 06:26:30.795793,1202,0,online,pos,,,,
17949,53.03096215437348,HO,2024-10-18 06:27:05.071347,1119,0,entertainment,pos,,,,
27215,5.754061679293068,CH,2024-10-18 06:28:04.446476,1180,0,dining,online,,,,
3653,109.2294970673284,HO,2024-10-18 06:28:13.785828,1026,0,travel,pos,,,,
29794,15.309758716506996,NY,2024-10-18 06:28:14.360127,1200,0,travel,online,,,,
15731,98.91327230803932,SF,2024-10-18 06:34:57.115143,1104,0,entertainment,online,,,,
14002,82.683054885188,HO,2024-10-18 06:35:54.074865,1095,0,entertainment,online,,,,
13857,65.96415702032908,CH,2024-10-18 06:36:00.308518,1094,0,entertainment,online,,,,
5145,90.03458762612452,CH,2024-10-18 06:39:22.184631,1036,0,entertainment,pos,,,,
17799,43.89042906750812,CH,2024-10-18 06:39:28.046877,1118,0,online,pos,,,,
35960,55.62048252345396,CH,2024-10-18 06:40:44.838330,1240,0,dining,pos,,,,
16029,125.43079490861344,HO,2024-10-18 06:41:25.570059,1105,0,retail,pos,,,,
19810,111.26344834227356,NY,2024-10-18 06:41:45.494814,1131,0,travel,recurring,,,,
23280,30.987190762985545,CH,2024-10-18 06:42:07.905694,1151,0,online,pos,,,,
5698,60.00252004566628,NY,2024-10-18 06:42:16.753031,1039,0,travel,pos,,,,
6,103.69159881211421,SF,2024-10-18 06:43:42.577713,1000,0,online,recurring,,,,
3654,124.73050475426078,HO,2024-10-18 06:44:08.757964,1026,0,online,online,,,,
30015,78.45384164751052,NY,2024-10-18 06:44:16.594223,1202,0,travel,pos,,,,
4695,4.627225940478625,SF,2024-10-18 06:44:53.344591,1032,0,entertainment,pos,,,,
17482,57.90673058215833,CH,2024-10-18 06:47:13.441650,1116,0,travel,pos,,,,
33936,13.151190786064857,SF,2024-10-18 06:51:07.339633,1228,0,travel,pos,,,,
5361,73.18781168640939,HO,2024-10-18 06:54:01.627257,1037,0,entertainment,pos,,,,
10414,88.2203268863301,LA,2024-10-18 06:54:06.284001,1071,0,entertainment,pos,,,,
33383,23.99516560720613,NY,2024-10-18 06:55:14.842191,1224,0,travel,pos,,,,
34596,88.08677028170878,HO,2024-10-18 06:56:36.816429,1232,0,retail,pos,,,,
19950,51.568418865829635,SF,2024-10-18 06:58:22.084509,1132,0,retail,pos,,,,
21345,82.31142128557484,SF,2024-10-18 06:59:25.961443,1139,0,entertainment,online,,,,
24670,205.56089790009156,NY,2024-10-18 07:00:04.849169,1162,0,dining,pos,,,,
3165,20.071343780421746,SF,2024-10-18 07:03:29.258245,1022,0,entertainment,online,,,,
7212,21.564178585142123,LA,2024-10-18 07:04:35.850753,1051,0,dining,pos,,,,
29795,12.327287758920091,SF,2024-10-18 07:06:22.942847,1200,0,travel,online,,,,
22570,44.18640138086587,SF,2024-10-18 07:07:45.955585,1146,0,travel,pos,,,,
19262,57.065210754942505,LA,2024-10-18 07:10:00.215442,1128,0,retail,pos,,,,
18274,21.329934175981286,LA,2024-10-18 07:13:26.272259,1121,0,online,atm,,,,
5146,90.19422028829445,CH,2024-10-18 07:13:29.889820,1036,0,dining,pos,,,,
28874,115.51564953404589,SF,2024-10-18 07:13:37.488050,1192,0,online,atm,,,,
26987,67.81615420746888,HO,2024-10-18 07:14:08.988776,1178,0,online,atm,,,,
36944,66.13632545331687,HO,2024-10-18 07:14:35.660999,1247,0,dining,pos,,,,
9276,44.21829407232587,SF,2024-10-18 07:14:36.500527,1064,0,travel,online,,,,
16174,4.952114636876286,LA,2024-10-18 07:14:40.972056,1106,0,online,online,,,,
7921,15.350024046988285,SF,2024-10-18 07:14:46.619501,1056,0,retail,online,,,,
10216,85.14398482807808,LA,2024-10-18 07:18:14.565365,1070,0,dining,pos,,,,
19175,53.61915654433041,HO,2024-10-18 07:23:58.416911,1127,0,online,pos,,,,
2723,22.63796897112547,CH,2024-10-18 07:24:00.287924,1019,0,retail,online,,,,
13504,42.97391238657817,LA,2024-10-18 07:24:04.816038,1091,0,entertainment,recurring,,,,
20474,146.24960707976433,SF,2024-10-18 07:24:15.079361,1135,0,dining,online,,,,
19951,70.121266502634,CH,2024-10-18 07:25:25.384015,1132,0,retail,pos,,,,
35687,130.15837819509392,LA,2024-10-18 07:25:50.227746,1238,0,dining,pos,,,,
32130,73.79910426547555,LA,2024-10-18 07:26:30.515659,1215,0,online,pos,,,,
6579,14.951349929234835,LA,2024-10-18 07:27:09.921868,1047,0,online,online,,,,
35553,104.81954561979273,CH,2024-10-18 07:28:11.409825,1237,0,dining,online,,,,
14003,71.76892915562223,HO,2024-10-18 07:28:30.379313,1095,0,entertainment,pos,,,,
18071,22.08053781609686,HO,2024-10-18 07:29:19.433193,1120,0,online,pos,,,,
17032,51.963668208496664,HO,2024-10-18 07:30:05.318245,1113,0,dining,online,,,,
7639,65.34123206188488,LA,2024-10-18 07:30:21.111042,1054,0,dining,pos,,,,
8815,106.79024230872854,CH,2024-10-18 07:32:22.428595,1061,0,dining,pos,,,,
10024,29.919001692965246,CH,2024-10-18 07:32:33.522839,1068,0,entertainment,pos,,,,
17483,97.82969365357256,HO,2024-10-18 07:39:01.455917,1116,0,entertainment,online,,,,
32131,174.65424012323746,LA,2024-10-18 07:39:44.603793,1215,0,online,online,,,,
33384,31.997616069680397,NY,2024-10-18 07:40:18.717278,1224,0,travel,pos,,,,
22202,6.676396901073602,NY,2024-10-18 07:42:56.737605,1144,0,travel,pos,,,,
13129,67.71592604014678,LA,2024-10-18 07:43:25.174831,1089,0,online,online,,,,
29241,34.93771531725305,CH,2024-10-18 07:43:31.068845,1196,0,entertainment,online,,,,
12823,107.45641645340599,SF,2024-10-18 07:44:49.831909,1087,0,online,pos,,,,
33549,87.03955079144032,NY,2024-10-18 07:45:15.818357,1225,0,entertainment,pos,,,,
981,18.630960863811854,NY,2024-10-18 07:46:05.451864,1006,0,retail,pos,,,,
14004,82.93792691506349,SF,2024-10-18 07:46:52.318183,1095,0,entertainment,pos,,,,
31825,127.11147141324875,SF,2024-10-18 07:51:29.938806,1213,0,retail,pos,,,,
19461,121.04411918838845,HO,2024-10-18 07:54:41.081439,1129,0,entertainment,online,,,,
33054,23.170070851889417,HO,2024-10-18 07:57:59.027309,1222,0,travel,pos,,,,
9520,45.90869986303139,SF,2024-10-18 07:58:47.141257,1065,0,travel,online,,,,
11288,60.14198327599294,SF,2024-10-18 07:58:58.496687,1077,0,online,recurring,,,,
1637,135.98365332375297,LA,2024-10-18 07:58:59.022391,1011,0,entertainment,pos,,,,
24071,51.8503043687992,SF,2024-10-18 07:59:36.075957,1158,0,dining,pos,,,,
4853,114.69074365872872,HO,2024-10-18 08:00:17.922752,1033,0,entertainment,pos,,,,
12573,52.03301559342436,NY,2024-10-18 08:00:28.354224,1085,0,dining,pos,,,,
777,131.59375936930664,CH,2024-10-18 08:00:46.258203,1005,0,entertainment,pos,,,,
36945,65.58266100495577,HO,2024-10-18 08:01:14.706896,1247,0,dining,online,,,,
27281,53.621977380604314,NY,2024-10-18 08:02:19.993735,1181,0,online,online,,,,
31372,123.51338191734254,HO,2024-10-18 08:04:41.321706,1210,0,travel,pos,,,,
17484,138.5123883013905,CH,2024-10-18 08:05:41.512187,1116,0,entertainment,pos,,,,
25975,117.5922433037348,SF,2024-10-18 08:06:43.507242,1172,0,entertainment,pos,,,,
3312,92.11033412800874,LA,2024-10-18 08:07:00.943493,1023,0,retail,pos,,,,
4055,80.97542734144155,SF,2024-10-18 08:09:10.744069,1028,0,travel,recurring,,,,
30016,161.7761719666114,NY,2024-10-18 08:09:24.272366,1202,0,online,pos,,,,
16930,159.4882670914485,HO,2024-10-18 08:11:23.345602,1112,0,online,pos,,,,
9856,93.1925105091446,LA,2024-10-18 08:11:33.431893,1067,0,travel,online,,,,
7,124.60371930571543,SF,2024-10-18 08:12:54.150921,1000,0,dining,pos,,,,
4056,84.61417806837005,SF,2024-10-18 08:13:44.259081,1028,0,retail,pos,,,,
24830,125.4635939069719,LA,2024-10-18 08:15:27.780493,1163,0,online,online,,,,
19263,61.54071009798601,LA,2024-10-18 08:15:51.743402,1128,0,retail,pos,,,,
18602,109.29794146566464,HO,2024-10-18 08:15:59.042387,1123,0,dining,pos,,,,
24545,159.4610493056587,SF,2024-10-18 08:17:04.791586,1161,0,dining,online,,,,
15732,88.28323672220442,HO,2024-10-18 08:18:57.306259,1104,0,online,pos,,,,
29796,9.234104778979583,SF,2024-10-18 08:19:01.134614,1200,0,travel,pos,,,,
5147,82.24944676598169,CH,2024-10-18 08:19:54.367173,1036,0,dining,recurring,,,,
32310,86.31527296687928,LA,2024-10-18 08:19:58.263642,1216,0,travel,pos,,,,
14691,100.31724614508838,CH,2024-10-18 08:21:53.841203,1099,0,entertainment,pos,,,,
1638,162.88385905050163,LA,2024-10-18 08:25:01.820748,1011,0,entertainment,online,,,,
29242,48.105186010826664,CH,2024-10-18 08:26:00.036939,1196,0,travel,pos,,,,
5362,80.06322775033992,LA,2024-10-18 08:26:31.687191,1037,0,entertainment,online,,,,
1639,151.13249051958832,LA,2024-10-18 08:27:00.233311,1011,0,dining,online,,,,
602,104.01987297831397,CH,2024-10-18 08:27:49.888119,1004,0,entertainment,online,,,,
30017,93.41351079540853,NY,2024-10-18 08:29:46.707129,1202,0,travel,online,,,,
15271,116.77689205172081,SF,2024-10-18 08:30:43.450764,1101,0,travel,online,,,,
1365,72.2216013904545,CH,2024-10-18 08:33:03.042216,1008,0,travel,pos,,,,
25976,106.86964489292586,SF,2024-10-18 08:33:44.149378,1172,0,online,pos,,,,
34727,78.82055607522378,NY,2024-10-18 08:36:37.879550,1233,0,travel,pos,,,,
33860,26.70094351373973,HO,2024-10-18 08:40:57.923593,1227,0,travel,pos,,,,
15733,57.133811869372806,HO,2024-10-18 08:41:08.868397,1104,0,travel,recurring,,,,
28653,69.24593176313142,NY,2024-10-18 08:42:04.661066,1191,0,dining,pos,,,,
21841,65.10910848485358,SF,2024-10-18 08:44:17.731732,1142,0,travel,online,,,,
18905,80.65287844111157,LA,2024-10-18 08:45:15.839868,1125,0,retail,pos,,,,
27974,69.54322953664185,CH,2024-10-18 08:49:12.242037,1187,0,dining,pos,,,,
6115,76.68200022750274,NY,2024-10-18 08:50:31.259123,1042,0,entertainment,online,,,,
2135,77.31600977099428,NY,2024-10-18 08:50:36.137854,1014,0,dining,pos,,,,
34728,71.76359910421978,CH,2024-10-18 08:52:56.111384,1233,0,travel,online,,,,
9857,109.36598496161221,LA,2024-10-18 08:53:47.911182,1067,0,online,recurring,,,,
28455,67.85748278234611,SF,2024-10-18 08:58:00.323479,1190,0,dining,online,,,,
18275,30.846565058214928,SF,2024-10-18 09:00:49.231237,1121,0,retail,pos,,,,
28227,99.63341835931686,NY,2024-10-18 09:02:25.456295,1188,0,dining,pos,,,,
5360,111.04920505854273,LA,2024-10-18 09:02:26.448991,1037,0,entertainment,pos,,,,
2136,150.83527451751252,NY,2024-10-18 09:03:41.767359,1014,0,travel,pos,,,,
10833,201.83624588014413,SF,2024-10-18 09:04:33.837412,1074,0,travel,pos,,,,
17947,60.299658460658314,NY,2024-10-18 09:05:06.469292,1119,0,online,online,,,,
15734,151.2011054340231,HO,2024-10-18 09:05:41.808558,1104,0,travel,recurring,,,,
29026,123.24215624376453,SF,2024-10-18 09:05:47.890294,1193,0,dining,pos,,,,
1366,151.61052681324892,CH,2024-10-18 09:07:57.292862,1008,0,travel,online,,,,
27214,6.584087193177487,CH,2024-10-18 09:08:25.991758,1180,0,retail,online,,,,
3650,140.46829594615625,HO,2024-10-18 09:08:42.568774,1026,0,travel,pos,,,,
3655,159.18271034955438,HO,2024-10-18 09:08:48.530867,1026,0,online,pos,,,,
16175,4.954681756507887,LA,2024-10-18 09:09:51.215521,1106,0,online,pos,,,,
17031,44.93591540908672,HO,2024-10-18 09:11:00.734001,1113,0,retail,online,,,,
4057,96.51634251345745,SF,2024-10-18 09:11:19.900085,1028,0,retail,pos,,,,
11285,67.64257560064179,SF,2024-10-18 09:11:20.824054,1077,0,online,online,,,,
12822,75.63393916021838,SF,2024-10-18 09:11:27.066998,1087,0,online,online,,,,
30354,82.28427892672866,CH,2024-10-18 09:11:36.013091,1203,0,online,pos,,,,
35072,112.95687258938011,HO,2024-10-18 09:11:45.188436,1235,0,retail,atm,,,,
17135,89.67465951877915,NY,2024-10-18 09:11:48.202780,1114,0,online,pos,,,,
34367,53.6362177119063,LA,2024-10-18 09:12:04.312873,1230,0,travel,pos,,,,
9120,153.72112821172257,NY,2024-10-18 09:12:04.869054,1063,0,travel,pos,,,,
27973,99.77676303042999,CH,2024-10-18 09:12:40.687567,1187,0,dining,online,,,,
7213,23.23901776027146,LA,2024-10-18 09:13:30.998755,1051,0,dining,pos,,,,
26571,165.75647962408,HO,2024-10-18 09:14:08.686024,1176,0,travel,pos,,,,
13678,192.6965942446909,HO,2024-10-18 09:15:07.588636,1093,0,travel,pos,,,,
32311,113.50882209510613,HO,2024-10-18 09:16:14.315311,1216,0,travel,atm,,,,
21702,70.67468542883049,LA,2024-10-18 09:16:20.053922,1141,0,dining,pos,,,,
22735,76.81864220639096,CH,2024-10-18 09:17:33.414780,1147,0,travel,online,,,,
8471,49.10385710640289,CH,2024-10-18 09:17:44.174475,1059,0,retail,online,,,,
14513,37.57997433040521,SF,2024-10-18 09:19:00.624276,1098,0,retail,pos,,,,
36946,140.04157434004736,HO,2024-10-18 09:19:15.621247,1247,0,retail,pos,,,,
14973,67.2506593692098,LA,2024-10-18 09:20:07.669483,1100,0,entertainment,pos,,,,
26273,46.596783945850234,NY,2024-10-18 09:20:09.047281,1174,0,travel,pos,,,,
16030,146.08126319339925,HO,2024-10-18 09:20:13.424147,1105,0,entertainment,online,,,,
16630,123.76957675306952,SF,2024-10-18 09:22:35.688288,1109,0,online,pos,,,,
26572,143.06381513208285,HO,2024-10-18 09:22:43.985138,1176,0,retail,pos,,,,
3656,196.09293309071293,HO,2024-10-18 09:24:03.995609,1026,0,dining,pos,,,,
26835,53.604617204597886,CH,2024-10-18 09:26:07.106178,1177,0,retail,pos,,,,
5363,139.40071287467302,HO,2024-10-18 09:26:07.448647,1037,0,dining,pos,,,,
33713,34.84576534831104,HO,2024-10-18 09:27:03.448550,1226,0,entertainment,pos,,,,
129,129.9088822297735,LA,2024-10-18 09:27:07.184846,1001,0,online,pos,,,,
16931,158.12854164812268,HO,2024-10-18 09:27:14.881810,1112,0,online,pos,,,,
33937,20.600151568772315,SF,2024-10-18 09:27:49.158916,1228,0,entertainment,online,,,,
27404,33.09686969181985,SF,2024-10-18 09:28:59.668265,1182,0,travel,online,,,,
12100,208.6868297113973,HO,2024-10-18 09:29:00.263843,1082,0,travel,online,,,,
1844,261.8141176939986,HO,2024-10-18 09:30:13.285195,1012,0,retail,pos,,,,
22375,88.3341357142405,NY,2024-10-18 09:30:32.136975,1145,0,retail,pos,,,,
3651,148.80490733447579,HO,2024-10-18 09:30:49.761514,1026,0,retail,pos,,,,
14450,226.63326581473407,SF,2024-10-18 09:30:57.588995,1097,0,retail,pos,,,,
23002,98.47820557738103,NY,2024-10-18 09:31:03.483239,1149,0,dining,atm,,,,
13856,101.85793373074333,SF,2024-10-18 09:34:18.099780,1094,0,entertainment,pos,,,,
30355,165.73180238012853,CH,2024-10-18 09:34:38.564058,1203,0,online,online,,,,
26573,187.6254825952523,HO,2024-10-18 09:37:05.692531,1176,0,online,recurring,,,,
13641,143.3909312116225,CH,2024-10-18 09:37:08.931502,1092,0,online,online,,,,
10830,162.5544594114679,SF,2024-10-18 09:37:35.054645,1074,0,entertainment,pos,,,,
17800,50.73338047528046,CH,2024-10-18 09:37:44.633250,1118,0,retail,pos,,,,
26574,177.77283595477826,HO,2024-10-18 09:37:47.046411,1176,0,retail,pos,,,,
3313,244.41080213455706,SF,2024-10-18 09:37:56.873385,1023,0,dining,pos,,,,
2964,130.3569848107664,CH,2024-10-18 09:38:27.125391,1020,0,online,pos,,,,
30458,48.89064408580741,HO,2024-10-18 09:38:46.422043,1204,0,retail,pos,,,,
9121,95.77548820875684,NY,2024-10-18 09:39:33.188971,1063,0,travel,pos,,,,
32980,77.46299766600733,NY,2024-10-18 09:41:55.680236,1220,0,online,pos,,,,
27670,117.93909786058016,LA,2024-10-18 09:42:27.857847,1184,0,dining,pos,,,,
20473,90.51325430736934,SF,2024-10-18 09:42:39.758856,1135,0,online,pos,,,,
6114,76.3525396364326,NY,2024-10-18 09:43:56.174906,1042,0,entertainment,pos,,,,
26401,67.52566213789075,CH,2024-10-18 09:44:15.122887,1175,0,retail,pos,,,,
36611,104.23407111051704,CH,2024-10-18 09:44:26.171998,1244,0,dining,atm,,,,
23800,113.11698887252005,HO,2024-10-18 09:45:39.557411,1154,0,dining,pos,,,,
22203,8.792122127959228,NY,2024-10-18 09:47:37.401500,1144,0,travel,online,,,,
3419,84.44605334711116,HO,2024-10-18 09:48:27.397404,1024,0,retail,atm,,,,
20703,172.366402866818,NY,2024-10-18 09:49:03.835355,1136,0,travel,pos,,,,
4854,135.9668438853046,HO,2024-10-18 09:49:08.548148,1033,0,entertainment,pos,,,,
22374,32.31984037350195,HO,2024-10-18 09:50:05.617990,1145,0,retail,pos,,,,
7375,162.22783217251407,NY,2024-10-18 09:50:37.273603,1052,0,travel,pos,,,,
8640,217.83795805474793,HO,2024-10-18 09:50:56.677008,1060,0,online,pos,,,,
12937,147.6678269572655,NY,2024-10-18 09:51:35.498283,1088,0,travel,online,,,,
23001,67.11983937748602,HO,2024-10-18 09:51:35.606660,1149,0,dining,pos,,,,
9858,118.47750508195482,LA,2024-10-18 09:51:49.332073,1067,0,entertainment,pos,,,,
1845,1.4236253446991114,CN,2024-10-18 09:52:45.170962,1012,1,dining,online,True,,,
1846,3.478348400890752,CN,2024-10-18 09:52:45.170962,1012,1,,,,,,
4983,70.92219663410624,HO,2024-10-18 09:52:46.749673,1034,0,retail,pos,,,,
33938,14.98593234717176,SF,2024-10-18 09:53:40.578191,1228,0,entertainment,online,,,,
30356,141.97932576394146,CH,2024-10-18 09:54:07.301356,1203,0,entertainment,online,,,,
